U	304	7	5	30
U	305	7	5	28
U	306	7	5	26
U	307	7	5	24
U	308	7	5	22
U	309	7	5	20
U	310	7	5	18
U	311	7	5	16
U	312	7	5	14
U	313	7	5	12
U	314	7	5	10
U	315	7	5	8
U	316	7	5	6
U	317	7	5	4
U	318	7	5	2
U	319	7	5	0
U	320	7	6	30
U	321	7	6	28
U	322	7	6	26
U	323	7	6	24
U	324	7	6	22
U	325	7	6	20
U	326	7	6	18
U	327	7	6	16
U	328	7	6	14
U	329	7	6	12
U	330	7	6	10
U	331	7	6	8
U	332	7	6	6
U	333	7	6	4
U	334	7	6	2
U	335	7	6	0
U	336	7	7	30
U	337	7	7	28
U	338	7	7	26
U	339	7	7	24
U	340	7	7	22
U	341	7	7	20
U	342	7	7	18
U	343	7	7	16
U	344	7	7	14
U	345	7	7	12
U	346	7	7	10
U	347	7	7	8
U	348	7	7	6
U	349	7	7	4
U	350	7	7	2
U	351	7	7	0
U	352	7	8	30
U	353	7	8	28
U	354	7	8	26
U	355	7	8	24
U	356	7	8	22
U	357	7	8	20
U	358	7	8	18
U	359	7	8	16
U	360	7	8	14
U	361	7	8	12
U	362	7	8	10
U	363	7	8	8
U	364	7	8	6
U	365	7	8	4
U	366	7	8	2
U	367	7	8	0
U	368	7	9	30
U	369	7	9	28
U	370	7	9	26
U	371	7	9	24
U	372	7	9	22
U	373	7	9	20
U	374	7	9	18
U	375	7	9	16
U	376	7	9	14
U	377	7	9	12
U	378	7	9	10
U	379	7	9	8
U	380	7	9	6
U	381	7	9	4
U	382	7	9	2
U	383	7	9	0
U	384	7	10	30
U	385	7	10	28
U	386	7	10	26
U	387	7	10	24
U	388	7	10	22
U	389	7	10	20
U	390	7	10	18
U	391	7	10	16
U	392	7	10	14
U	393	7	10	12
U	394	7	10	10
U	395	7	10	8
U	396	7	10	6
U	397	7	10	4
U	398	7	10	2
U	399	7	10	0
U	400	7	11	30
U	401	7	11	28
U	402	7	11	26
U	403	7	11	24
U	404	7	11	22
U	405	7	11	20
U	406	7	11	18
U	407	7	11	16
U	408	7	11	14
U	409	7	11	12
U	410	7	11	10
U	411	7	11	8
U	412	7	11	6
U	413	7	11	4
U	414	7	11	2
U	415	7	11	0
U	416	7	12	30
U	417	7	12	28
U	418	7	12	26
U	419	7	12	24
U	420	7	12	22
U	421	7	12	20
U	422	7	12	18
U	423	7	12	16
U	424	7	12	14
U	425	7	12	12
U	426	7	12	10
U	427	7	12	8
U	428	7	12	6
U	429	7	12	4
U	430	7	12	2
U	431	7	12	0
U	432	7	13	30
U	433	7	13	28
U	434	7	13	26
U	435	7	13	24
U	436	7	13	22
U	437	7	13	20
U	438	7	13	18
U	439	7	13	16
U	440	7	13	14
U	441	7	13	12
U	442	7	13	10
U	443	7	13	8
U	444	7	13	6
U	445	7	13	4
U	446	7	13	2
U	447	7	13	0
U	448	7	14	30
U	449	7	14	28
U	450	7	14	26
U	451	7	14	24
U	452	7	14	22
U	453	7	14	20
U	454	7	14	18
U	455	7	14	16
U	456	7	14	14
U	457	7	14	12
U	458	7	14	10
U	459	7	14	8
U	460	7	14	6
U	461	7	14	4
U	462	7	14	2
U	463	7	14	0
U	464	7	15	30
U	465	7	15	28
U	466	7	15	26
U	467	7	15	24
U	468	7	15	22
U	469	7	15	20
U	470	7	15	18
U	471	7	15	16
U	472	7	15	14
U	473	7	15	12
U	474	7	15	10
U	475	7	15	8
U	476	7	15	6
U	477	7	15	4
U	478	7	15	2
U	479	7	15	0
U	480	7	16	30
U	481	7	16	28
U	482	7	16	26
U	483	7	16	24
U	484	7	16	22
U	485	7	16	20
U	486	7	16	18
U	487	7	16	16
U	488	7	16	14
U	489	7	16	12
U	490	7	16	10
U	491	7	16	8
U	492	7	16	6
U	493	7	16	4
U	494	7	16	2
U	495	7	16	0
U	496	7	17	30
U	497	7	17	28
U	498	7	17	26
U	499	7	17	24
U	500	7	17	22
U	501	7	17	20
U	502	7	17	18
U	503	7	17	16
U	504	7	17	14
U	505	7	17	12
U	506	7	17	10
U	507	7	17	8
U	508	7	17	6
U	509	7	17	4
U	510	7	17	2
U	511	7	17	0
U	512	7	18	30
U	513	7	18	28
U	514	7	18	26
U	515	7	18	24
U	516	7	18	22
U	517	7	18	20
U	518	7	18	18
U	519	7	18	16
U	520	7	18	14
U	521	7	18	12
U	522	7	18	10
U	523	7	18	8
U	524	7	18	6
U	525	7	18	4
U	526	7	18	2
U	527	7	18	0
U	528	6	4	30
U	529	6	4	28
U	530	6	4	26
U	531	6	4	24
U	532	6	4	22
U	533	6	4	20
U	534	6	4	18
U	535	6	4	16
U	536	6	4	14
U	537	6	4	12
U	538	6	4	10
U	539	6	4	8
U	540	6	4	6
U	541	6	4	4
U	542	6	4	2
U	543	6	4	0
U	544	6	5	30
U	545	6	5	28
U	546	6	5	26
U	547	6	5	24
U	548	6	5	22
U	549	6	5	20
U	550	6	5	18
U	551	6	5	16
U	552	6	5	14
U	553	6	5	12
U	554	6	5	10
U	555	6	5	8
U	556	6	5	6
U	557	6	5	4
U	558	6	5	2
U	559	6	5	0
U	560	6	6	30
U	561	6	6	28
U	562	6	6	26
U	563	6	6	24
U	564	6	6	22
U	565	6	6	20
U	566	6	6	18
U	567	6	6	16
U	568	6	6	14
U	569	6	6	12
U	570	6	6	10
U	571	6	6	8
U	572	6	6	6
U	573	6	6	4
U	574	6	6	2
U	575	6	6	0
U	576	6	7	30
U	577	6	7	28
U	578	6	7	26
U	579	6	7	24
U	580	6	7	22
U	581	6	7	20
U	582	6	7	18
U	583	6	7	16
U	584	6	7	14
U	585	6	7	12
U	586	6	7	10
U	587	6	7	8
U	588	6	7	6
U	589	6	7	4
U	590	6	7	2
U	591	6	7	0
U	592	6	8	30
U	593	6	8	28
U	594	6	8	26
U	595	6	8	24
U	596	6	8	22
U	597	6	8	20
U	598	6	8	18
U	599	6	8	16
U	600	6	8	14
U	601	6	8	12
U	602	6	8	10
U	603	6	8	8
U	604	6	8	6
U	605	6	8	4
U	606	6	8	2
U	607	6	8	0
U	608	6	9	30
U	609	6	9	28
U	610	6	9	26
U	611	6	9	24
U	612	6	9	22
U	613	6	9	20
U	614	6	9	18
U	615	6	9	16
U	616	6	9	14
U	617	6	9	12
U	618	6	9	10
U	619	6	9	8
U	620	6	9	6
U	621	6	9	4
U	622	6	9	2
U	623	6	9	0
U	624	6	10	30
U	625	6	10	28
U	626	6	10	26
U	627	6	10	24
U	628	6	10	22
U	629	6	10	20
U	630	6	10	18
U	631	6	10	16
U	632	6	10	14
U	633	6	10	12
U	634	6	10	10
U	635	6	10	8
U	636	6	10	6
U	637	6	10	4
U	638	6	10	2
U	639	6	10	0
U	640	6	11	30
U	641	6	11	28
U	642	6	11	26
U	643	6	11	24
U	644	6	11	22
U	645	6	11	20
U	646	6	11	18
U	647	6	11	16
U	648	6	11	14
U	649	6	11	12
U	650	6	11	10
U	651	6	11	8
U	652	6	11	6
U	653	6	11	4
U	654	6	11	2
U	655	6	11	0
U	656	6	12	30
U	657	6	12	28
U	658	6	12	26
U	659	6	12	24
U	660	6	12	22
U	661	6	12	20
U	662	6	12	18
U	663	6	12	16
U	664	6	12	14
U	665	6	12	12
U	666	6	12	10
U	667	6	12	8
U	668	6	12	6
U	669	6	12	4
U	670	6	12	2
U	671	6	12	0
U	672	6	13	30
U	673	6	13	28
U	674	6	13	26
U	675	6	13	24
U	676	6	13	22
U	677	6	13	20
U	678	6	13	18
U	679	6	13	16
U	680	6	13	14
U	681	6	13	12
U	682	6	13	10
U	683	6	13	8
U	684	6	13	6
U	685	6	13	4
U	686	6	13	2
U	687	6	13	0
U	688	6	14	30
U	689	6	14	28
U	690	6	14	26
U	691	6	14	24
U	692	6	14	22
U	693	6	14	20
U	694	6	14	18
U	695	6	14	16
U	696	6	14	14
U	697	6	14	12
U	698	6	14	10
U	699	6	14	8
U	700	6	14	6
U	701	6	14	4
U	702	6	14	2
U	703	6	14	0
U	704	6	15	30
U	705	6	15	28
U	706	6	15	26
U	707	6	15	24
U	708	6	15	22
U	709	6	15	20
U	710	6	15	18
U	711	6	15	16
U	712	6	15	14
U	713	6	15	12
U	714	6	15	10
U	715	6	15	8
U	716	6	15	6
U	717	6	15	4
U	718	6	15	2
U	719	6	15	0
U	720	6	16	30
U	721	6	16	28
U	722	6	16	26
U	723	6	16	24
U	724	6	16	22
U	725	6	16	20
U	726	6	16	18
U	727	6	16	16
U	728	6	16	14
U	729	6	16	12
U	730	6	16	10
U	731	6	16	8
U	732	6	16	6
U	733	6	16	4
U	734	6	16	2
U	735	6	16	0
U	736	6	17	30
U	737	6	17	28
U	738	6	17	26
U	739	6	17	24
U	740	6	17	22
U	741	6	17	20
U	742	6	17	18
U	743	6	17	16
U	744	6	17	14
U	745	6	17	12
U	746	6	17	10
U	747	6	17	8
U	748	6	17	6
U	749	6	17	4
U	750	6	17	2
U	751	6	17	0
U	752	6	18	30
U	753	6	18	28
U	754	6	18	26
U	755	6	18	24
U	756	6	18	22
U	757	6	18	20
U	758	6	18	18
U	759	6	18	16
U	760	6	18	14
U	761	6	18	12
U	762	6	18	10
U	763	6	18	8
U	764	6	18	6
U	765	6	18	4
U	766	6	18	2
U	767	6	18	0
U	768	5	4	30
U	769	5	4	28
U	770	5	4	26
U	771	5	4	24
U	772	5	4	22
U	773	5	4	20
U	774	5	4	18
U	775	5	4	16
U	776	5	4	14
U	777	5	4	12
U	778	5	4	10
U	779	5	4	8
U	780	5	4	6
U	781	5	4	4
U	782	5	4	2
U	783	5	4	0
U	784	5	5	30
U	785	5	5	28
U	786	5	5	26
U	787	5	5	24
U	788	5	5	22
U	789	5	5	20
U	790	5	5	18
U	791	5	5	16
U	792	5	5	14
U	793	5	5	12
U	794	5	5	10
U	795	5	5	8
U	796	5	5	6
U	797	5	5	4
U	798	5	5	2
U	799	5	5	0
U	800	5	6	30
U	801	5	6	28
U	802	5	6	26
U	803	5	6	24
U	804	5	6	22
U	805	5	6	20
U	806	5	6	18
U	807	5	6	16
U	808	5	6	14
U	809	5	6	12
U	810	5	6	10
U	811	5	6	8
U	812	5	6	6
U	813	5	6	4
U	814	5	6	2
U	815	5	6	0
U	816	5	7	30
U	817	5	7	28
U	818	5	7	26
U	819	5	7	24
U	820	5	7	22
U	821	5	7	20
U	822	5	7	18
U	823	5	7	16
U	824	5	7	14
U	825	5	7	12
U	826	5	7	10
U	827	5	7	8
U	828	5	7	6
U	829	5	7	4
U	830	5	7	2
U	831	5	7	0
U	832	5	8	30
U	833	5	8	28
U	834	5	8	26
U	835	5	8	24
U	836	5	8	22
U	837	5	8	20
U	838	5	8	18
U	839	5	8	16
U	840	5	8	14
U	841	5	8	12
U	842	5	8	10
U	843	5	8	8
U	844	5	8	6
U	845	5	8	4
U	846	5	8	2
U	847	5	8	0
U	848	5	9	30
U	849	5	9	28
U	850	5	9	26
U	851	5	9	24
U	852	5	9	22
U	853	5	9	20
U	854	5	9	18
U	855	5	9	16
U	856	5	9	14
U	857	5	9	12
U	858	5	9	10
U	859	5	9	8
U	860	5	9	6
U	861	5	9	4
U	862	5	9	2
U	863	5	9	0
U	864	5	10	1
U	865	5	10	3
U	866	5	10	5
U	867	5	10	7
U	868	5	10	9
U	869	5	10	11
U	870	5	10	13
U	871	5	10	15
U	872	5	10	17
U	873	5	10	19
U	874	5	10	21
U	875	5	10	23
U	876	5	10	25
U	877	5	10	27
U	878	5	10	29
U	879	5	10	31
U	880	5	11	1
U	881	5	11	3
U	882	5	11	5
U	883	5	11	7
U	884	5	11	9
U	885	5	11	11
U	886	5	11	13
U	887	5	11	15
U	888	5	11	17
U	889	5	11	19
U	890	5	11	21
U	891	5	11	23
U	892	5	11	25
U	893	5	11	27
U	894	5	11	29
U	895	5	11	31
U	896	5	12	1
U	897	5	12	3
U	898	5	12	5
U	899	5	12	7
U	900	5	12	9
U	901	5	12	11
U	902	5	12	13
U	903	5	12	15
U	904	5	12	17
U	905	5	12	19
U	906	5	12	21
U	907	5	12	23
U	908	5	12	25
U	909	5	12	27
U	910	5	12	29
U	911	5	12	31
U	912	5	13	30
U	913	5	13	28
U	914	5	13	26
U	915	5	13	24
U	916	5	13	22
U	917	5	13	20
U	918	5	13	18
U	919	5	13	16
U	920	5	13	14
U	921	5	13	12
U	922	5	13	10
U	923	5	13	8
U	924	5	13	6
U	925	5	13	4
U	926	5	13	2
U	927	5	13	0
U	928	5	14	30
U	929	5	14	28
U	930	5	14	26
U	931	5	14	24
U	932	5	14	22
U	933	5	14	20
U	934	5	14	18
U	935	5	14	16
U	936	5	14	14
U	937	5	14	12
U	938	5	14	10
U	939	5	14	8
U	940	5	14	6
U	941	5	14	4
U	942	5	14	2
U	943	5	14	0
U	944	5	15	30
U	945	5	15	28
U	946	5	15	26
U	947	5	15	24
U	948	5	15	22
U	949	5	15	20
U	950	5	15	18
U	951	5	15	16
U	952	5	15	14
U	953	5	15	12
U	954	5	15	10
U	955	5	15	8
U	956	5	15	6
U	957	5	15	4
U	958	5	15	2
U	959	5	15	0
U	960	5	16	30
U	961	5	16	28
U	962	5	16	26
U	963	5	16	24
U	964	5	16	22
U	965	5	16	20
U	966	5	16	18
U	967	5	16	16
U	968	5	16	14
U	969	5	16	12
U	970	5	16	10
U	971	5	16	8
U	972	5	16	6
U	973	5	16	4
U	974	5	16	2
U	975	5	16	0
U	976	5	17	30
U	977	5	17	28
U	978	5	17	26
U	979	5	17	24
U	980	5	17	22
U	981	5	17	20
U	982	5	17	18
U	983	5	17	16
U	984	5	17	14
U	985	5	17	12
U	986	5	17	10
U	987	5	17	8
U	988	5	17	6
U	989	5	17	4
U	990	5	17	2
U	991	5	17	0
U	992	5	18	30
U	993	5	18	28
U	994	5	18	26
U	995	5	18	24
U	996	5	18	22
U	997	5	18	20
U	998	5	18	18
U	999	5	18	16
U	1000	5	18	14
U	1001	5	18	12
U	1002	5	18	10
U	1003	5	18	8
U	1004	5	18	6
U	1005	5	18	4
U	1006	5	18	2
U	1007	5	18	0
U	1008	4	4	30
U	1009	4	4	28
U	1010	4	4	26
U	1011	4	4	24
U	1012	4	4	22
U	1013	4	4	20
U	1014	4	4	18
U	1015	4	4	16
U	1016	4	4	14
U	1017	4	4	12
U	1018	4	4	10
U	1019	4	4	8
U	1020	4	4	6
U	1021	4	4	4
U	1022	4	4	2
U	1023	4	4	0
U	1024	4	5	30
U	1025	4	5	28
U	1026	4	5	26
U	1027	4	5	24
U	1028	4	5	22
U	1029	4	5	20
U	1030	4	5	18
U	1031	4	5	16
U	1032	4	5	14
U	1033	4	5	12
U	1034	4	5	10
U	1035	4	5	8
U	1036	4	5	6
U	1037	4	5	4
U	1038	4	5	2
U	1039	4	5	0
U	1040	4	6	30
U	1041	4	6	28
U	1042	4	6	26
U	1043	4	6	24
U	1044	4	6	22
U	1045	4	6	20
U	1046	4	6	18
U	1047	4	6	16
U	1048	4	6	14
U	1049	4	6	12
U	1050	4	6	10
U	1051	4	6	8
U	1052	4	6	6
U	1053	4	6	4
U	1054	4	6	2
U	1055	4	6	0
U	1056	4	7	30
U	1057	4	7	28
U	1058	4	7	26
U	1059	4	7	24
U	1060	4	7	22
U	1061	4	7	20
U	1062	4	7	18
U	1063	4	7	16
U	1064	4	7	14
U	1065	4	7	12
U	1066	4	7	10
U	1067	4	7	8
U	1068	4	7	6
U	1069	4	7	4
U	1070	4	7	2
U	1071	4	7	0
U	1072	4	8	30
U	1073	4	8	28
U	1074	4	8	26
U	1075	4	8	24
U	1076	4	8	22
U	1077	4	8	20
U	1078	4	8	18
U	1079	4	8	16
U	1080	4	8	14
U	1081	4	8	12
U	1082	4	8	10
U	1083	4	8	8
U	1084	4	8	6
U	1085	4	8	4
U	1086	4	8	2
U	1087	4	8	0
U	1088	4	9	30
U	1089	4	9	28
U	1090	4	9	26
U	1091	4	9	24
U	1092	4	9	22
U	1093	4	9	20
U	1094	4	9	18
U	1095	4	9	16
U	1096	4	9	14
U	1097	4	9	12
U	1098	4	9	10
U	1099	4	9	8
U	1100	4	9	6
U	1101	4	9	4
U	1102	4	9	2
U	1103	4	9	0
U	1104	4	10	30
U	1105	4	10	28
U	1106	4	10	26
U	1107	4	10	24
U	1108	4	10	22
U	1109	4	10	20
U	1110	4	10	18
U	1111	4	10	16
U	1112	4	10	14
U	1113	4	10	12
U	1114	4	10	10
U	1115	4	10	8
U	1116	4	10	6
U	1117	4	10	4
U	1118	4	10	2
U	1119	4	10	0
U	1120	4	11	30
U	1121	4	11	28
U	1122	4	11	26
U	1123	4	11	24
U	1124	4	11	22
U	1125	4	11	20
U	1126	4	11	18
U	1127	4	11	16
U	1128	4	11	14
U	1129	4	11	12
U	1130	4	11	10
U	1131	4	11	8
U	1132	4	11	6
U	1133	4	11	4
U	1134	4	11	2
U	1135	4	11	0
U	1136	4	12	30
U	1137	4	12	28
U	1138	4	12	26
U	1139	4	12	24
U	1140	4	12	22
U	1141	4	12	20
U	1142	4	12	18
U	1143	4	12	16
U	1144	4	12	14
U	1145	4	12	12
U	1146	4	12	10
U	1147	4	12	8
U	1148	4	12	6
U	1149	4	12	4
U	1150	4	12	2
U	1151	4	12	0
U	1152	4	13	30
U	1153	4	13	28
U	1154	4	13	26
U	1155	4	13	24
U	1156	4	13	22
U	1157	4	13	20
U	1158	4	13	18
U	1159	4	13	16
U	1160	4	13	14
U	1161	4	13	12
U	1162	4	13	10
U	1163	4	13	8
U	1164	4	13	6
U	1165	4	13	4
U	1166	4	13	2
U	1167	4	13	0
U	1168	4	14	30
U	1169	4	14	28
U	1170	4	14	26
U	1171	4	14	24
U	1172	4	14	22
U	1173	4	14	20
U	1174	4	14	18
U	1175	4	14	16
U	1176	4	14	14
U	1177	4	14	12
U	1178	4	14	10
U	1179	4	14	8
U	1180	4	14	6
U	1181	4	14	4
U	1182	4	14	2
U	1183	4	14	0
U	1184	4	15	30
U	1185	4	15	28
U	1186	4	15	26
U	1187	4	15	24
U	1188	4	15	22
U	1189	4	15	20
U	1190	4	15	18
U	1191	4	15	16
U	1192	4	15	14
U	1193	4	15	12
U	1194	4	15	10
U	1195	4	15	8
U	1196	4	15	6
U	1197	4	15	4
U	1198	4	15	2
U	1199	4	15	0
U	1200	4	16	30
U	1201	4	16	28
U	1202	4	16	26
U	1203	4	16	24
U	1204	4	16	22
U	1205	4	16	20
U	1206	4	16	18
U	1207	4	16	16
U	1208	4	16	14
U	1209	4	16	12
U	1210	4	16	10
U	1211	4	16	8
U	1212	4	16	6
U	1213	4	16	4
U	1214	4	16	2
U	1215	4	16	0
U	1216	4	17	30
U	1217	4	17	28
U	1218	4	17	26
U	1219	4	17	24
U	1220	4	17	22
U	1221	4	17	20
U	1222	4	17	18
U	1223	4	17	16
U	1224	4	17	14
U	1225	4	17	12
U	1226	4	17	10
U	1227	4	17	8
U	1228	4	17	6
U	1229	4	17	4
U	1230	4	17	2
U	1231	4	17	0
U	1232	4	18	30
U	1233	4	18	28
U	1234	4	18	26
U	1235	4	18	24
U	1236	4	18	22
U	1237	4	18	20
U	1238	4	18	18
U	1239	4	18	16
U	1240	4	18	14
U	1241	4	18	12
U	1242	4	18	10
U	1243	4	18	8
U	1244	4	18	6
U	1245	4	18	4
U	1246	4	18	2
U	1247	4	18	0
U	1248	3	4	30
U	1249	3	4	28
U	1250	3	4	26
U	1251	3	4	24
U	1252	3	4	22
U	1253	3	4	20
U	1254	3	4	18
U	1255	3	4	16
U	1256	3	4	14
U	1257	3	4	12
U	1258	3	4	10
U	1259	3	4	8
U	1260	3	4	6
U	1261	3	4	4
U	1262	3	4	2
U	1263	3	4	0
U	1264	3	5	30
U	1265	3	5	28
U	1266	3	5	26
U	1267	3	5	24
U	1268	3	5	22
U	1269	3	5	20
U	1270	3	5	18
U	1271	3	5	16
U	1272	3	5	14
U	1273	3	5	12
U	1274	3	5	10
U	1275	3	5	8
U	1276	3	5	6
U	1277	3	5	4
U	1278	3	5	2
U	1279	3	5	0
U	1280	3	6	30
U	1281	3	6	28
U	1282	3	6	26
U	1283	3	6	24
U	1284	3	6	22
U	1285	3	6	20
U	1286	3	6	18
U	1287	3	6	16
U	1288	3	6	14
U	1289	3	6	12
U	1290	3	6	10
U	1291	3	6	8
U	1292	3	6	6
U	1293	3	6	4
U	1294	3	6	2
U	1295	3	6	0
U	1296	3	7	30
U	1297	3	7	28
U	1298	3	7	26
U	1299	3	7	24
U	1300	3	7	22
U	1301	3	7	20
U	1302	3	7	18
U	1303	3	7	16
U	1304	3	7	14
U	1305	3	7	12
U	1306	3	7	10
U	1307	3	7	8
U	1308	3	7	6
U	1309	3	7	4
U	1310	3	7	2
U	1311	3	7	0
U	1312	3	8	30
U	1313	3	8	28
U	1314	3	8	26
U	1315	3	8	24
U	1316	3	8	22
U	1317	3	8	20
U	1318	3	8	18
U	1319	3	8	16
U	1320	3	8	14
U	1321	3	8	12
U	1322	3	8	10
U	1323	3	8	8
U	1324	3	8	6
U	1325	3	8	4
U	1326	3	8	2
U	1327	3	8	0
U	1328	3	9	30
U	1329	3	9	28
U	1330	3	9	26
U	1331	3	9	24
U	1332	3	9	22
U	1333	3	9	20
U	1334	3	9	18
U	1335	3	9	16
U	1336	3	9	14
U	1337	3	9	12
U	1338	3	9	10
U	1339	3	9	8
U	1340	3	9	6
U	1341	3	9	4
U	1342	3	9	2
U	1343	3	9	0
U	1344	3	10	30
U	1345	3	10	28
U	1346	3	10	26
U	1347	3	10	24
U	1348	3	10	22
U	1349	3	10	20
U	1350	3	10	18
U	1351	3	10	16
U	1352	3	10	14
U	1353	3	10	12
U	1354	3	10	10
U	1355	3	10	8
U	1356	3	10	6
U	1357	3	10	4
U	1358	3	10	2
U	1359	3	10	0
U	1360	3	11	30
U	1361	3	11	28
U	1362	3	11	26
